Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
5.807,-59,-16,PID,0.058,0.0019,0.058,0.0019,85,8176.5
5.830,-60,-16,PID,0.058,0.0019,0.058,0.0019,85,8204.5
5.850,-51,-22,PID,0.058,0.0019,0.058,0.0019,85,7128.0
5.871,-51,-22,PID,0.058,0.0019,0.058,0.0019,85,7080.5
5.892,-50,-23,PID,0.058,0.0019,0.058,0.0019,85,6709.0
5.914,-51,-21,PID,0.058,0.0019,0.058,0.0019,85,6509.5
5.936,-51,-22,PID,0.058,0.0019,0.058,0.0019,85,6525.5
5.957,-50,-22,PID,0.058,0.0019,0.058,0.0019,85,6605.5
5.982,-52,-22,PID,0.058,0.0019,0.058,0.0019,85,6724.0
6.003,-52,-22,PID,0.058,0.0019,0.058,0.0019,85,6724.0
6.025,-52,-19,PID,0.058,0.0019,0.058,0.0019,85,5962.0
6.046,-52,-18,PID,0.058,0.0019,0.058,0.0019,85,5944.0
6.068,-52,-18,PID,0.058,0.0019,0.058,0.0019,85,5958.5
6.089,-53,-16,PID,0.058,0.0019,0.058,0.0019,85,5495.5
6.109,-54,-15,PID,0.058,0.0019,0.058,0.0019,85,5358.5
6.133,-54,-15,PID,0.058,0.0019,0.058,0.0019,85,5346.0
6.155,-51,-18,PID,0.058,0.0019,0.058,0.0019,85,5646.5
6.176,-49,-21,PID,0.058,0.0019,0.058,0.0019,85,5823.5
6.199,-49,-21,PID,0.058,0.0019,0.058,0.0019,85,5799.0
6.221,-53,-15,PID,0.058,0.0019,0.058,0.0019,85,5313.5
6.241,-53,-15,PID,0.058,0.0019,0.058,0.0019,85,5218.0
6.263,-53,-15,PID,0.058,0.0019,0.058,0.0019,85,5218.0
6.284,-50,-16,PID,0.058,0.0019,0.058,0.0019,85,5330.0
6.313,-50,-17,PID,0.058,0.0019,0.058,0.0019,85,5342.0
6.338,-52,-14,PID,0.058,0.0019,0.058,0.0019,85,4904.5
6.364,-52,-14,PID,0.058,0.0019,0.058,0.0019,85,4909.0
6.384,-53,-14,PID,0.058,0.0019,0.058,0.0019,85,5060.0
6.405,-53,-14,PID,0.058,0.0019,0.058,0.0019,85,5060.0
6.428,-53,-14,PID,0.058,0.0019,0.058,0.0019,85,5248.0
6.449,-56,-11,PID,0.058,0.0019,0.058,0.0019,85,5273.0
6.473,-51,-12,PID,0.058,0.0019,0.058,0.0019,85,4720.0
