Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
6.885,-108,168,PID,0.005,0.0001,0.005,0.0001,35,35395.5
6.908,-113,173,PID,0.005,0.0001,0.005,0.0001,35,33798.0
6.928,-116,173,PID,0.005,0.0001,0.005,0.0001,35,33983.0
6.948,-120,177,PID,0.005,0.0001,0.005,0.0001,35,31622.5
6.971,-122,177,PID,0.005,0.0001,0.005,0.0001,35,31734.0
6.993,-125,180,PID,0.005,0.0001,0.005,0.0001,35,30470.0
7.013,-128,182,PID,0.005,0.0001,0.005,0.0001,35,29191.0
7.035,-130,182,PID,0.005,0.0001,0.005,0.0001,35,29264.5
7.055,-132,186,PID,0.005,0.0001,0.005,0.0001,35,27566.0
7.075,-134,187,PID,0.005,0.0001,0.005,0.0001,35,26549.0
7.095,-135,187,PID,0.005,0.0001,0.005,0.0001,35,26605.5
7.116,-139,190,PID,0.005,0.0001,0.005,0.0001,35,25313.5
7.139,-142,192,PID,0.005,0.0001,0.005,0.0001,35,24333.5
7.160,-144,192,PID,0.005,0.0001,0.005,0.0001,35,24381.5
7.180,-147,193,PID,0.005,0.0001,0.005,0.0001,35,23645.0
7.202,-149,193,PID,0.005,0.0001,0.005,0.0001,35,23700.5
7.225,-152,193,PID,0.005,0.0001,0.005,0.0001,35,23549.0
7.246,-155,194,PID,0.005,0.0001,0.005,0.0001,35,23011.0
7.270,-157,195,PID,0.005,0.0001,0.005,0.0001,35,22547.5
7.293,-158,195,PID,0.005,0.0001,0.005,0.0001,35,22547.5
7.312,-157,196,PID,0.005,0.0001,0.005,0.0001,35,21732.5
7.333,-156,196,PID,0.005,0.0001,0.005,0.0001,35,21723.0
7.357,-154,198,PID,0.005,0.0001,0.005,0.0001,35,20871.5
7.377,-153,200,PID,0.005,0.0001,0.005,0.0001,35,19919.0
7.399,-152,200,PID,0.005,0.0001,0.005,0.0001,35,19903.5
7.419,-151,200,PID,0.005,0.0001,0.005,0.0001,35,19894.0
7.439,-148,201,PID,0.005,0.0001,0.005,0.0001,35,19351.5
7.460,-147,201,PID,0.005,0.0001,0.005,0.0001,35,19245.0
7.480,-149,204,PID,0.005,0.0001,0.005,0.0001,35,17979.0
7.503,-151,201,PID,0.005,0.0001,0.005,0.0001,35,19318.0
7.522,-152,201,PID,0.005,0.0001,0.005,0.0001,35,19404.0
7.546,-154,198,PID,0.005,0.0001,0.005,0.0001,35,21220.0
7.567,-156,198,PID,0.005,0.0001,0.005,0.0001,35,21288.0
7.586,-155,188,PID,0.005,0.0001,0.005,0.0001,35,26079.0
7.606,-156,182,PID,0.005,0.0001,0.005,0.0001,35,29520.0
7.627,-157,182,PID,0.005,0.0001,0.005,0.0001,35,29555.5
7.648,-158,176,PID,0.005,0.0001,0.005,0.0001,35,32729.0
7.671,-159,169,PID,0.005,0.0001,0.005,0.0001,35,36266.5
7.691,-160,169,PID,0.005,0.0001,0.005,0.0001,35,36386.0
7.711,-161,161,PID,0.005,0.0001,0.005,0.0001,35,40109.5
7.733,-162,161,PID,0.005,0.0001,0.005,0.0001,35,40461.5
7.752,-161,155,PID,0.005,0.0001,0.005,0.0001,35,42478.0
7.775,-155,149,PID,0.005,0.0001,0.005,0.0001,35,43324.0
7.796,-151,147,PID,0.005,0.0001,0.005,0.0001,35,44827.0
7.817,-142,143,PID,0.005,0.0001,0.005,0.0001,35,43922.0
7.838,-136,142,PID,0.005,0.0001,0.005,0.0001,35,45412.5
7.859,-126,140,PID,0.005,0.0001,0.005,0.0001,35,41937.5
7.882,-111,138,PID,0.005,0.0001,0.005,0.0001,35,38627.5
7.905,-91,134,PID,0.005,0.0001,0.005,0.0001,35,35522.5
7.927,-84,134,PID,0.005,0.0001,0.005,0.0001,35,38469.5
7.947,-64,128,PID,0.005,0.0001,0.005,0.0001,35,35785.0
7.969,-57,127,PID,0.005,0.0001,0.005,0.0001,35,38478.5
7.990,-36,122,PID,0.005,0.0001,0.005,0.0001,35,33472.0
8.011,-7,112,PID,0.005,0.0001,0.005,0.0001,35,30787.5
8.031,9,109,PID,0.005,0.0001,0.005,0.0001,35,36904.0
8.053,35,100,PID,0.005,0.0001,0.005,0.0001,35,32797.0
8.073,54,98,PID,0.005,0.0001,0.005,0.0001,35,37927.0
8.096,79,88,PID,0.005,0.0001,0.005,0.0001,35,34211.5
