Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
4.384,-17,-70,PID,0.005,0.0001,0.005,0.0001,35,38008.0
4.404,-30,-69,PID,0.005,0.0001,0.005,0.0001,35,42959.5
4.424,-49,-67,PID,0.005,0.0001,0.005,0.0001,35,40498.5
4.453,-70,-64,PID,0.005,0.0001,0.005,0.0001,35,39780.0
4.474,-80,-62,PID,0.005,0.0001,0.005,0.0001,35,43775.0
4.496,-95,-57,PID,0.005,0.0001,0.005,0.0001,35,41587.0
4.518,-107,-51,PID,0.005,0.0001,0.005,0.0001,35,42416.5
4.540,-116,-48,PID,0.005,0.0001,0.005,0.0001,35,44176.0
4.562,-124,-45,PID,0.005,0.0001,0.005,0.0001,35,44378.5
4.583,-130,-42,PID,0.005,0.0001,0.005,0.0001,35,44389.5
4.607,-134,-36,PID,0.005,0.0001,0.005,0.0001,35,43062.0
4.629,-138,-34,PID,0.005,0.0001,0.005,0.0001,35,44641.5
4.650,-140,-32,PID,0.005,0.0001,0.005,0.0001,35,44803.0
4.673,-142,-30,PID,0.005,0.0001,0.005,0.0001,35,45028.5
4.695,-142,-29,PID,0.005,0.0001,0.005,0.0001,35,45110.5
4.716,-141,-27,PID,0.005,0.0001,0.005,0.0001,35,44536.5
4.737,-141,-26,PID,0.005,0.0001,0.005,0.0001,35,44808.0
4.757,-139,-21,PID,0.005,0.0001,0.005,0.0001,35,42399.5
4.785,-136,-16,PID,0.005,0.0001,0.005,0.0001,35,42069.0
4.809,-132,-11,PID,0.005,0.0001,0.005,0.0001,35,40952.5
4.831,-130,-8,PID,0.005,0.0001,0.005,0.0001,35,41554.0
4.852,-126,-3,PID,0.005,0.0001,0.005,0.0001,35,39624.5
4.875,-124,0,PID,0.005,0.0001,0.005,0.0001,35,40197.5
4.897,-118,6,PID,0.005,0.0001,0.005,0.0001,35,37578.0
4.918,-109,12,PID,0.005,0.0001,0.005,0.0001,35,35308.0
4.941,-95,17,PID,0.005,0.0001,0.005,0.0001,35,32448.5
4.962,-90,20,PID,0.005,0.0001,0.005,0.0001,35,34663.5
4.982,-76,22,PID,0.005,0.0001,0.005,0.0001,35,30941.5
5.004,-57,32,PID,0.005,0.0001,0.005,0.0001,35,40522.5
5.026,-38,40,PID,0.005,0.0001,0.005,0.0001,35,41027.0
